time,Tair,RH,ludian
2023-09-19 15:00:00,12.41,48.32,1.81
2023-09-19 16:00:00,12.76,46.15,1.49
2023-09-19 17:00:00,7.37,65.12,1.25
2023-09-19 18:00:00,9.77,54.05,0.93
2023-09-19 19:00:00,2.53,83.88,0.08
2023-09-19 20:00:00,2.36,89.53,0.82
2023-09-19 21:00:00,2.94,87.43,1.06
2023-09-19 22:00:00,2.11,89.21,0.52
2023-09-19 23:00:00,2.03,93.51,1.09
2023-09-20 00:00:00,1.77,91.75,0.57
2023-09-20 01:00:00,1.45,94.32,0.64
2023-09-20 02:00:00,2.38,92.27,1.26
2023-09-20 03:00:00,1.75,93.29,0.78
2023-09-20 04:00:00,1.83,95.26,1.15
2023-09-20 05:00:00,1.71,94.9,0.98
2023-09-20 06:00:00,1.4,95.54,0.77
2023-09-20 07:00:00,1.44,95.78,0.83
2023-09-20 08:00:00,2.48,92.0,1.32
2023-09-20 09:00:00,3.5,87.73,1.66
2023-09-20 10:00:00,5.91,76.91,2.18
2023-09-20 11:00:00,7.56,73.27,3.09
2023-09-20 12:00:00,14.12,51.63,4.32
2023-09-20 13:00:00,10.94,53.71,1.93
2023-09-20 14:00:00,12.38,49.21,2.04
2023-09-20 15:00:00,7.37,62.44,0.67
2023-09-20 16:00:00,9.18,58.5,1.48
2023-09-20 17:00:00,8.08,63.28,1.53
2023-09-20 18:00:00,5.93,68.87,0.66
2023-09-20 19:00:00,2.36,85.3,0.15
2023-09-20 20:00:00,2.3,87.69,0.46
2023-09-20 21:00:00,2.01,89.87,0.53
2023-09-20 22:00:00,1.5,92.52,0.42
2023-09-20 23:00:00,1.7,94.54,0.92
2023-09-21 00:00:00,2.02,91.98,0.86
2023-09-21 01:00:00,1.89,94.99,1.17
2023-09-21 02:00:00,1.47,93.95,0.6
2023-09-21 03:00:00,2.03,94.98,1.31
2023-09-21 04:00:00,2.32,93.61,1.4
2023-09-21 05:00:00,1.65,93.13,0.65
2023-09-21 06:00:00,1.23,95.43,0.58
2023-09-21 07:00:00,1.36,95.44,0.71
2023-09-21 08:00:00,2.47,94.63,1.7
2023-09-21 09:00:00,4.78,86.42,2.71
2023-09-21 10:00:00,6.29,80.24,3.14
2023-09-21 11:00:00,7.17,74.83,3.01
2023-09-21 12:00:00,10.18,63.25,3.52
2023-09-21 13:00:00,6.11,75.89,2.18
2023-09-21 14:00:00,15.27,46.14,3.78
2023-09-21 15:00:00,7.17,70.95,2.26
2023-09-21 16:00:00,4.45,79.96,1.3
2023-09-21 17:00:00,4.4,85.37,2.16
2023-09-21 18:00:00,4.06,92.14,2.9
2023-09-21 19:00:00,2.61,95.2,1.92
2023-09-21 20:00:00,1.76,96.71,1.3
2023-09-21 21:00:00,1.99,97.54,1.64
2023-09-21 22:00:00,1.81,97.79,1.5
2023-09-21 23:00:00,1.77,97.63,1.44
2023-09-22 00:00:00,1.98,98.13,1.72
2023-09-22 01:00:00,2.36,98.25,2.12
2023-09-22 02:00:00,2.18,97.94,1.88
2023-09-22 03:00:00,2.22,98.23,1.97
2023-09-22 04:00:00,1.32,98.06,1.04
2023-09-22 05:00:00,1.36,98.24,1.11
2023-09-22 06:00:00,1.38,98.61,1.18
2023-09-22 07:00:00,1.94,98.94,1.79
2023-09-22 08:00:00,1.84,98.82,1.67
2023-09-22 09:00:00,2.52,98.85,2.36
2023-09-22 10:00:00,4.09,97.77,3.77
2023-09-22 11:00:00,4.0,97.57,3.65
2023-09-22 12:00:00,3.59,98.42,3.37
2023-09-22 13:00:00,3.84,99.02,3.7
2023-09-22 14:00:00,4.55,99.07,4.42
2023-09-22 15:00:00,4.9,97.85,4.59
2023-09-22 16:00:00,3.94,98.76,3.77
2023-09-22 17:00:00,3.34,97.5,2.98
2023-09-22 18:00:00,2.81,98.9,2.65
2023-09-22 19:00:00,2.16,99.03,2.02
2023-09-22 20:00:00,1.81,99.22,1.7
2023-09-22 21:00:00,1.53,99.67,1.48
2023-09-22 22:00:00,1.49,99.51,1.42
2023-09-22 23:00:00,1.72,99.83,1.69
2023-09-23 00:00:00,2.06,99.91,2.05
2023-09-23 01:00:00,1.76,99.93,1.74
2023-09-23 02:00:00,1.62,99.82,1.6
2023-09-23 03:00:00,1.39,99.88,1.37
2023-09-23 04:00:00,1.34,99.91,1.32
2023-09-23 05:00:00,1.27,99.87,1.25
2023-09-23 06:00:00,1.3,100.0,1.3
2023-09-23 07:00:00,1.37,100.0,1.37
2023-09-23 08:00:00,1.8,100.0,1.79
2023-09-23 09:00:00,3.0,100.0,3.0
2023-09-23 10:00:00,3.73,98.88,3.57
2023-09-23 11:00:00,4.63,98.63,4.44
2023-09-23 12:00:00,3.83,99.68,3.78
2023-09-23 13:00:00,4.57,99.61,4.52
2023-09-23 14:00:00,5.01,99.96,5.01
2023-09-23 15:00:00,5.01,100.0,5.01
2023-09-23 16:00:00,4.62,97.36,4.24
2023-09-23 17:00:00,4.15,99.14,4.03
2023-09-23 18:00:00,3.13,99.1,3.0
2023-09-23 19:00:00,2.04,100.0,2.04
2023-09-23 20:00:00,1.51,100.0,1.51
2023-09-23 21:00:00,1.66,100.0,1.66
2023-09-23 22:00:00,2.26,100.0,2.26
2023-09-23 23:00:00,2.1,99.82,2.07
2023-09-24 00:00:00,1.87,100.0,1.87
2023-09-24 01:00:00,1.92,100.0,1.92
2023-09-24 02:00:00,2.01,100.0,2.0
2023-09-24 03:00:00,1.6,100.0,1.6
2023-09-24 04:00:00,1.76,100.0,1.76
2023-09-24 05:00:00,1.8,100.0,1.79
2023-09-24 06:00:00,1.67,100.0,1.67
2023-09-24 07:00:00,1.74,100.0,1.74
2023-09-24 08:00:00,1.41,100.0,1.41
2023-09-24 09:00:00,2.88,99.66,2.83
2023-09-24 10:00:00,3.29,99.36,3.2
2023-09-24 11:00:00,4.05,100.0,4.05
2023-09-24 12:00:00,4.52,98.76,4.34
2023-09-24 13:00:00,4.83,100.0,4.84
2023-09-24 14:00:00,3.99,100.0,3.99
2023-09-24 15:00:00,4.23,98.53,4.02
2023-09-24 16:00:00,3.96,99.29,3.86
2023-09-24 17:00:00,4.01,100.0,4.01
2023-09-24 18:00:00,2.79,99.36,2.7
2023-09-24 19:00:00,1.94,100.0,1.93
2023-09-24 20:00:00,2.05,100.0,2.05
2023-09-24 21:00:00,1.51,100.0,1.5
2023-09-24 22:00:00,1.23,100.0,1.22
2023-09-24 23:00:00,1.42,100.0,1.42
2023-09-25 00:00:00,1.27,100.0,1.26
2023-09-25 01:00:00,1.0,100.0,0.99
2023-09-25 02:00:00,2.41,100.0,2.41
2023-09-25 03:00:00,0.94,100.0,0.93
2023-09-25 04:00:00,0.68,100.0,0.67
2023-09-25 05:00:00,0.83,100.0,0.83
2023-09-25 06:00:00,0.74,100.0,0.74
2023-09-25 07:00:00,0.84,100.0,0.84
2023-09-25 08:00:00,1.46,100.0,1.46
2023-09-25 09:00:00,3.05,100.0,3.05
2023-09-25 10:00:00,4.85,99.64,4.8
2023-09-25 11:00:00,6.44,97.36,6.06
2023-09-25 12:00:00,5.69,95.42,5.02
2023-09-25 13:00:00,5.2,98.35,4.97
2023-09-25 14:00:00,5.37,97.51,5.01
2023-09-25 15:00:00,3.77,98.61,3.58
2023-09-25 16:00:00,4.87,99.5,4.8
2023-09-25 17:00:00,3.88,100.0,3.88
2023-09-25 18:00:00,2.62,100.0,2.62
2023-09-25 19:00:00,2.04,100.0,2.04
2023-09-25 20:00:00,1.94,100.0,1.93
2023-09-25 21:00:00,1.86,100.0,1.86
2023-09-25 22:00:00,1.83,100.0,1.83
2023-09-25 23:00:00,1.73,100.0,1.73
2023-09-26 00:00:00,1.59,100.0,1.59
2023-09-26 01:00:00,1.51,100.0,1.51
2023-09-26 02:00:00,1.51,100.0,1.5
2023-09-26 03:00:00,1.09,100.0,1.09
2023-09-26 04:00:00,0.94,100.0,0.93
2023-09-26 05:00:00,1.24,100.0,1.24
2023-09-26 06:00:00,1.62,100.0,1.62
2023-09-26 07:00:00,1.19,100.0,1.18
2023-09-26 08:00:00,1.78,100.0,1.78
2023-09-26 09:00:00,2.83,100.0,2.83
2023-09-26 10:00:00,4.29,100.0,4.29
2023-09-26 11:00:00,4.65,100.0,4.66
2023-09-26 12:00:00,5.98,100.0,5.98
2023-09-26 13:00:00,7.12,100.0,7.12
2023-09-26 14:00:00,5.34,94.38,4.51
2023-09-26 15:00:00,5.98,92.84,4.92
2023-09-26 16:00:00,4.94,95.37,4.26
2023-09-26 17:00:00,3.22,90.86,1.87
2023-09-26 18:00:00,3.21,88.32,1.47
2023-09-26 19:00:00,1.82,94.2,0.98
2023-09-26 20:00:00,2.34,93.03,1.33
2023-09-26 21:00:00,1.87,95.05,1.16
2023-09-26 22:00:00,2.18,96.62,1.7
2023-09-26 23:00:00,2.18,97.25,1.79
2023-09-27 00:00:00,2.13,96.88,1.69
2023-09-27 01:00:00,1.74,97.18,1.34
2023-09-27 02:00:00,1.91,97.46,1.55
2023-09-27 03:00:00,1.59,95.72,0.98
2023-09-27 04:00:00,1.69,97.87,1.38
2023-09-27 05:00:00,1.08,97.84,0.77
2023-09-27 06:00:00,1.11,97.15,0.7
2023-09-27 07:00:00,0.98,98.36,0.74
2023-09-27 08:00:00,1.74,97.0,1.31
2023-09-27 09:00:00,4.18,87.34,2.27
2023-09-27 10:00:00,4.72,87.29,2.79
2023-09-27 11:00:00,6.11,74.96,2.01
2023-09-27 12:00:00,12.58,50.93,2.7
2023-09-27 13:00:00,5.62,72.17,1.01
2023-09-27 14:00:00,7.12,66.25,1.25
2023-09-27 15:00:00,10.48,55.9,2.06
2023-09-27 16:00:00,6.49,67.55,0.93
2023-09-27 17:00:00,8.41,61.68,1.49
2023-09-27 18:00:00,6.94,65.16,0.85
2023-09-27 19:00:00,2.21,84.13,-0.19
2023-09-27 20:00:00,1.04,92.78,0.0
2023-09-27 21:00:00,1.53,90.75,0.18
2023-09-27 22:00:00,1.19,90.81,-0.14
2023-09-27 23:00:00,1.71,92.46,0.62
2023-09-28 00:00:00,1.69,90.47,0.29
2023-09-28 01:00:00,1.53,90.99,0.22
2023-09-28 02:00:00,1.38,92.5,0.3
2023-09-28 03:00:00,1.19,93.06,0.19
2023-09-28 04:00:00,1.19,93.54,0.26
2023-09-28 05:00:00,1.42,94.43,0.62
2023-09-28 06:00:00,1.58,92.27,0.46
2023-09-28 07:00:00,1.17,93.55,0.25
2023-09-28 08:00:00,2.7,87.85,0.89
2023-09-28 09:00:00,3.21,86.53,1.18
2023-09-28 10:00:00,5.08,78.31,1.62
2023-09-28 11:00:00,6.91,71.85,2.19
2023-09-28 12:00:00,10.02,60.45,2.73
2023-09-28 13:00:00,10.58,54.03,1.68
2023-09-28 14:00:00,9.35,56.1,1.05
2023-09-28 15:00:00,12.48,48.21,1.85
2023-09-28 16:00:00,8.75,57.46,0.82
2023-09-28 17:00:00,9.06,56.06,0.77
2023-09-28 18:00:00,6.13,65.83,0.23
2023-09-28 19:00:00,2.23,82.13,-0.5
2023-09-28 20:00:00,1.29,85.57,-0.86
2023-09-28 21:00:00,0.44,91.74,-0.74
2023-09-28 22:00:00,1.05,90.13,-0.39
2023-09-28 23:00:00,1.01,88.23,-0.72
2023-09-29 00:00:00,0.64,90.39,-0.76
2023-09-29 01:00:00,0.65,90.11,-0.79
2023-09-29 02:00:00,0.23,90.49,-1.15
2023-09-29 03:00:00,-0.09,91.12,-1.37
2023-09-29 04:00:00,-0.73,94.73,-1.47
2023-09-29 05:00:00,-0.81,92.6,-1.86
2023-09-29 06:00:00,-0.89,95.44,-1.53
2023-09-29 07:00:00,-1.04,93.94,-1.9
2023-09-29 08:00:00,1.3,88.98,-0.31
2023-09-29 09:00:00,4.66,78.57,1.26
2023-09-29 10:00:00,9.06,61.09,1.97
2023-09-29 11:00:00,9.49,61.93,2.57
2023-09-29 12:00:00,7.96,62.07,1.15
2023-09-29 13:00:00,8.54,59.88,1.2
2023-09-29 14:00:00,8.39,59.02,0.86
2023-09-29 15:00:00,9.17,56.27,0.93
2023-09-29 16:00:00,9.2,55.47,0.76
2023-09-29 17:00:00,11.83,47.37,1.0
2023-09-29 18:00:00,7.51,60.51,0.37
2023-09-29 19:00:00,2.28,82.38,-0.41
2023-09-29 20:00:00,1.62,87.55,-0.22
2023-09-29 21:00:00,1.62,87.61,-0.22
2023-09-29 22:00:00,1.59,88.11,-0.16
2023-09-29 23:00:00,1.12,89.32,-0.44
2023-09-30 00:00:00,0.51,91.85,-0.67
2023-09-30 01:00:00,1.05,91.82,-0.14
2023-09-30 02:00:00,0.83,90.2,-0.6
2023-09-30 03:00:00,1.07,92.16,-0.06
2023-09-30 04:00:00,0.58,92.63,-0.47
2023-09-30 05:00:00,0.81,87.24,-1.07
2023-09-30 06:00:00,-0.13,93.64,-1.03
2023-09-30 07:00:00,-1.0,94.14,-1.83
2023-09-30 08:00:00,1.36,89.69,-0.15
2023-09-30 09:00:00,5.65,74.26,1.44
2023-09-30 10:00:00,9.54,59.47,2.04
2023-09-30 11:00:00,12.25,51.35,2.51
2023-09-30 12:00:00,7.85,62.35,1.11
2023-09-30 13:00:00,8.82,58.06,1.03
2023-09-30 14:00:00,11.84,47.85,1.15
2023-09-30 15:00:00,8.39,58.59,0.76
2023-09-30 16:00:00,7.74,59.17,0.28
2023-09-30 17:00:00,7.03,59.34,-0.35
2023-09-30 18:00:00,6.88,61.09,-0.09
2023-09-30 19:00:00,2.76,77.07,-0.86
2023-09-30 20:00:00,2.4,80.45,-0.62
2023-09-30 21:00:00,1.51,85.94,-0.58
2023-09-30 22:00:00,1.65,84.56,-0.67
2023-09-30 23:00:00,1.47,87.28,-0.42
2023-10-01 00:00:00,0.85,89.29,-0.71
2023-10-01 01:00:00,2.13,88.23,0.39
2023-10-01 02:00:00,2.6,87.29,0.7
2023-10-01 03:00:00,2.97,86.98,1.02
2023-10-01 04:00:00,2.11,91.58,0.88
2023-10-01 05:00:00,1.87,92.68,0.81
2023-10-01 06:00:00,1.22,94.53,0.43
2023-10-01 07:00:00,1.36,94.92,0.64
2023-10-01 08:00:00,1.81,93.85,0.93
2023-10-01 09:00:00,4.58,82.55,1.88
2023-10-01 10:00:00,9.2,68.03,3.62
2023-10-01 11:00:00,8.7,68.03,3.13
2023-10-01 12:00:00,7.8,66.94,2.06
2023-10-01 13:00:00,9.6,57.86,1.72
2023-10-01 14:00:00,7.5,65.56,1.48
2023-10-01 15:00:00,7.76,64.94,1.59
2023-10-01 16:00:00,6.9,67.65,1.34
2023-10-01 17:00:00,6.26,69.43,1.08
2023-10-01 18:00:00,5.59,70.91,0.74
2023-10-01 19:00:00,3.04,83.48,0.51
2023-10-01 20:00:00,2.23,88.14,0.47
2023-10-01 21:00:00,2.73,87.67,0.89
2023-10-01 22:00:00,2.28,90.24,0.85
2023-10-01 23:00:00,2.8,89.1,1.18
2023-10-02 00:00:00,2.09,91.24,0.81
2023-10-02 01:00:00,2.05,93.17,1.07
2023-10-02 02:00:00,2.19,91.03,0.87
2023-10-02 03:00:00,2.85,90.52,1.45
2023-10-02 04:00:00,2.28,91.05,0.97
2023-10-02 05:00:00,1.51,95.12,0.82
2023-10-02 06:00:00,1.59,94.67,0.83
2023-10-02 07:00:00,1.47,95.25,0.79
2023-10-02 08:00:00,2.33,90.52,0.94
2023-10-02 09:00:00,3.99,84.5,1.62
2023-10-02 10:00:00,6.34,73.04,1.87
2023-10-02 11:00:00,12.27,56.45,3.87
2023-10-02 12:00:00,9.82,64.7,3.5
2023-10-02 13:00:00,12.8,49.59,2.54
2023-10-02 14:00:00,10.54,53.69,1.55
2023-10-02 15:00:00,13.06,47.83,2.26
2023-10-02 16:00:00,10.1,54.1,1.25
2023-10-02 17:00:00,10.08,54.61,1.36
2023-10-02 18:00:00,7.48,61.95,0.67
2023-10-02 19:00:00,3.84,78.05,0.37
2023-10-02 20:00:00,2.92,84.41,0.55
2023-10-02 21:00:00,2.17,88.03,0.4
2023-10-02 22:00:00,1.84,92.05,0.69
2023-10-02 23:00:00,1.74,90.84,0.4
2023-10-03 00:00:00,2.05,91.37,0.79
2023-10-03 01:00:00,2.36,90.65,0.99
2023-10-03 02:00:00,2.14,92.05,0.98
2023-10-03 03:00:00,1.8,91.38,0.54
2023-10-03 04:00:00,1.79,93.61,0.87
2023-10-03 05:00:00,1.7,93.16,0.71
2023-10-03 06:00:00,1.99,94.02,1.13
2023-10-03 07:00:00,2.16,91.52,0.92
2023-10-03 08:00:00,3.97,85.03,1.68
2023-10-03 09:00:00,6.34,76.34,2.49
2023-10-03 10:00:00,6.48,76.75,2.71
2023-10-03 11:00:00,9.79,61.85,2.83
2023-10-03 12:00:00,10.3,58.16,2.44
2023-10-03 13:00:00,16.2,41.04,2.97
2023-10-03 14:00:00,12.26,49.8,2.1
2023-10-03 15:00:00,7.24,65.48,1.21
2023-10-03 16:00:00,7.53,64.51,1.28
2023-10-03 17:00:00,6.79,69.24,1.56
2023-10-03 18:00:00,5.26,76.34,1.44
2023-10-03 19:00:00,3.48,82.14,0.73
2023-10-03 20:00:00,2.9,86.07,0.81
2023-10-03 21:00:00,2.58,87.92,0.79
2023-10-03 22:00:00,2.87,89.72,1.35
2023-10-03 23:00:00,1.4,93.88,0.53
2023-10-04 00:00:00,2.04,93.46,1.09
2023-10-04 01:00:00,2.87,89.63,1.33
2023-10-04 02:00:00,2.36,90.66,0.99
2023-10-04 03:00:00,1.47,92.15,0.33
2023-10-04 04:00:00,1.12,91.18,-0.16
2023-10-04 05:00:00,0.26,94.4,-0.54
2023-10-04 06:00:00,1.28,94.0,0.42
2023-10-04 07:00:00,0.55,95.3,-0.12
2023-10-04 08:00:00,1.62,92.36,0.52
2023-10-04 09:00:00,6.63,71.05,1.76
2023-10-04 10:00:00,11.97,55.37,3.31
2023-10-04 11:00:00,12.74,50.73,2.8
2023-10-04 12:00:00,7.63,61.6,0.73
2023-10-04 13:00:00,7.93,62.72,1.26
2023-10-04 14:00:00,7.91,61.92,1.07
2023-10-04 15:00:00,9.42,57.49,1.46
2023-10-04 16:00:00,9.46,55.83,1.09
2023-10-04 17:00:00,4.72,72.82,0.26
2023-10-04 18:00:00,3.69,82.04,0.92
2023-10-04 19:00:00,3.21,86.95,1.25
2023-10-04 20:00:00,2.18,91.14,0.88
2023-10-04 21:00:00,2.07,94.41,1.26
2023-10-04 22:00:00,1.62,95.49,0.98
2023-10-04 23:00:00,1.98,93.33,1.02
2023-10-05 00:00:00,2.34,92.76,1.28
2023-10-05 01:00:00,1.92,95.08,1.21
2023-10-05 02:00:00,1.72,96.73,1.25
2023-10-05 03:00:00,1.93,96.71,1.46
2023-10-05 04:00:00,1.8,96.68,1.32
2023-10-05 05:00:00,1.77,97.54,1.42
2023-10-05 06:00:00,1.98,97.1,1.57
2023-10-05 07:00:00,1.92,96.4,1.41
2023-10-05 08:00:00,1.9,97.11,1.49
2023-10-05 09:00:00,2.16,97.02,1.74
2023-10-05 10:00:00,3.07,96.34,2.54
2023-10-05 11:00:00,3.52,95.2,2.82
2023-10-05 12:00:00,3.65,98.09,3.37
2023-10-05 13:00:00,3.26,98.0,2.98
2023-10-05 14:00:00,4.75,98.83,4.58
2023-10-05 15:00:00,4.91,99.01,4.77
2023-10-05 16:00:00,3.84,98.12,3.57
2023-10-05 17:00:00,3.75,98.3,3.51
2023-10-05 18:00:00,2.6,98.57,2.4
2023-10-05 19:00:00,1.74,98.96,1.59
2023-10-05 20:00:00,2.05,99.01,1.91
2023-10-05 21:00:00,1.37,99.36,1.28
2023-10-05 22:00:00,1.43,99.2,1.31
2023-10-05 23:00:00,1.71,99.39,1.62
2023-10-06 00:00:00,1.76,99.37,1.67
2023-10-06 01:00:00,1.67,99.42,1.59
2023-10-06 02:00:00,1.17,99.32,1.07
2023-10-06 03:00:00,0.85,99.67,0.8
2023-10-06 04:00:00,0.99,99.65,0.94
2023-10-06 05:00:00,0.69,99.7,0.65
2023-10-06 06:00:00,0.67,99.85,0.65
2023-10-06 07:00:00,0.57,99.8,0.54
2023-10-06 08:00:00,0.83,100.0,0.83
2023-10-06 09:00:00,1.86,99.37,1.77
2023-10-06 10:00:00,2.57,98.25,2.32
2023-10-06 11:00:00,3.47,97.64,3.13
2023-10-06 12:00:00,3.93,97.05,3.5
2023-10-06 13:00:00,3.58,95.95,2.99
2023-10-06 14:00:00,2.38,96.06,1.82
2023-10-06 15:00:00,3.66,96.1,3.1
2023-10-06 16:00:00,2.88,96.23,2.34
2023-10-06 17:00:00,2.31,96.3,1.78
2023-10-06 18:00:00,1.81,96.36,1.29
2023-10-06 19:00:00,1.38,99.49,1.31
2023-10-06 20:00:00,1.09,99.88,1.07
2023-10-06 21:00:00,0.6,100.0,0.6
2023-10-06 22:00:00,0.81,99.93,0.8
2023-10-06 23:00:00,1.03,100.0,1.03
2023-10-07 00:00:00,1.01,99.89,1.0
2023-10-07 01:00:00,0.98,99.78,0.95
2023-10-07 02:00:00,0.44,100.0,0.43
2023-10-07 03:00:00,0.46,100.0,0.45
2023-10-07 04:00:00,0.29,100.0,0.29
2023-10-07 05:00:00,0.12,100.0,0.11
2023-10-07 06:00:00,0.16,100.0,0.16
2023-10-07 07:00:00,-0.27,100.0,-0.27
2023-10-07 08:00:00,0.41,100.0,0.41
2023-10-07 09:00:00,2.82,98.53,2.61
2023-10-07 10:00:00,5.9,96.99,5.47
2023-10-07 11:00:00,6.33,96.48,5.81
2023-10-07 12:00:00,5.88,96.26,5.34
2023-10-07 13:00:00,5.82,94.03,4.94
2023-10-07 14:00:00,4.69,94.07,3.83
2023-10-07 15:00:00,6.01,94.33,5.18
2023-10-07 16:00:00,7.61,97.64,7.27
2023-10-07 17:00:00,5.12,97.22,4.72
2023-10-07 18:00:00,3.14,98.13,2.87
2023-10-07 19:00:00,1.91,98.53,1.7
2023-10-07 20:00:00,1.58,99.84,1.55
2023-10-07 21:00:00,1.46,99.94,1.45
2023-10-07 22:00:00,1.38,99.82,1.35
2023-10-07 23:00:00,1.6,100.0,1.6
2023-10-08 00:00:00,0.97,100.0,0.96
2023-10-08 01:00:00,1.47,100.0,1.47
2023-10-08 02:00:00,0.32,100.0,0.31
2023-10-08 03:00:00,0.47,100.0,0.46
2023-10-08 04:00:00,0.22,100.0,0.21
2023-10-08 05:00:00,0.04,100.0,0.03
2023-10-08 06:00:00,0.01,100.0,0.01
2023-10-08 07:00:00,0.05,100.0,0.05
2023-10-08 08:00:00,0.69,100.0,0.68
2023-10-08 09:00:00,1.81,100.0,1.81
2023-10-08 10:00:00,2.94,99.93,2.93
2023-10-08 11:00:00,4.7,98.97,4.56
2023-10-08 12:00:00,2.96,99.65,2.91
2023-10-08 13:00:00,4.47,98.11,4.2
2023-10-08 14:00:00,3.19,97.63,2.85
2023-10-08 15:00:00,2.41,100.0,2.4
2023-10-08 16:00:00,2.19,100.0,2.18
2023-10-08 17:00:00,2.26,99.21,2.14
2023-10-08 18:00:00,1.39,98.89,1.23
2023-10-08 19:00:00,0.96,100.0,0.96
2023-10-08 20:00:00,0.56,100.0,0.56
2023-10-08 21:00:00,0.72,100.0,0.71
2023-10-08 22:00:00,0.99,100.0,0.99
2023-10-08 23:00:00,0.7,100.0,0.7
2023-10-09 00:00:00,0.49,100.0,0.49
2023-10-09 01:00:00,0.27,100.0,0.27
2023-10-09 02:00:00,0.33,99.05,0.19
2023-10-09 03:00:00,0.16,100.0,0.16
2023-10-09 04:00:00,0.34,99.05,0.2
2023-10-09 05:00:00,0.12,100.0,0.11
2023-10-09 06:00:00,0.23,100.0,0.23
2023-10-09 07:00:00,0.14,100.0,0.13
2023-10-09 08:00:00,0.28,100.0,0.27
2023-10-09 09:00:00,0.88,100.0,0.88
2023-10-09 10:00:00,1.52,99.88,1.5
2023-10-09 11:00:00,3.36,98.21,3.11
2023-10-09 12:00:00,5.69,97.29,5.3
2023-10-09 13:00:00,8.44,94.46,7.61
2023-10-09 14:00:00,5.48,94.53,4.67
2023-10-09 15:00:00,1.94,94.62,1.17
2023-10-09 16:00:00,1.57,94.67,0.8
2023-10-09 17:00:00,1.52,94.7,0.76
2023-10-09 18:00:00,0.28,94.72,-0.47
2023-10-09 19:00:00,-0.08,94.73,-0.83
2023-10-09 20:00:00,-0.18,94.78,-0.92
2023-10-09 21:00:00,-0.1,94.76,-0.84
2023-10-09 22:00:00,-0.05,94.81,-0.78
2023-10-09 23:00:00,-0.05,94.8,-0.79
2023-10-10 00:00:00,-0.12,94.82,-0.85
2023-10-10 01:00:00,-0.12,94.81,-0.85
2023-10-10 02:00:00,-0.13,94.81,-0.86
2023-10-10 03:00:00,-0.24,94.85,-0.97
2023-10-10 04:00:00,-0.17,94.85,-0.9
2023-10-10 05:00:00,-0.31,94.87,-1.03
2023-10-10 06:00:00,-0.35,94.87,-1.08
2023-10-10 07:00:00,-0.56,94.88,-1.29
2023-10-10 08:00:00,-0.17,94.88,-0.9
2023-10-10 09:00:00,0.6,94.89,-0.13
2023-10-10 10:00:00,3.18,94.89,2.44
2023-10-10 11:00:00,7.07,94.74,6.29
2023-10-10 12:00:00,6.38,94.72,5.6
2023-10-10 13:00:00,5.43,97.3,5.04
2023-10-10 14:00:00,5.64,100.0,5.64
2023-10-10 15:00:00,2.81,100.0,2.81
2023-10-10 16:00:00,3.12,99.28,3.01
2023-10-10 17:00:00,2.24,100.0,2.24
2023-10-10 18:00:00,1.51,100.0,1.5
2023-10-10 19:00:00,1.06,100.0,1.06
2023-10-10 20:00:00,0.74,100.0,0.74
2023-10-10 21:00:00,0.69,100.0,0.68
2023-10-10 22:00:00,0.29,100.0,0.29
2023-10-10 23:00:00,0.27,100.0,0.26
2023-10-11 00:00:00,0.25,100.0,0.24
2023-10-11 01:00:00,-0.02,100.0,-0.02
2023-10-11 02:00:00,-0.07,100.0,-0.08
2023-10-11 03:00:00,-0.02,100.0,-0.03
2023-10-11 04:00:00,-0.22,99.73,-0.26
2023-10-11 05:00:00,-0.12,98.91,-0.27
2023-10-11 06:00:00,-0.09,98.46,-0.31
2023-10-11 07:00:00,-0.06,98.14,-0.33
2023-10-11 08:00:00,-0.02,97.9,-0.32
2023-10-11 09:00:00,0.08,97.78,-0.24
2023-10-11 10:00:00,0.15,97.77,-0.17
2023-10-11 11:00:00,0.23,100.0,0.22
2023-10-11 12:00:00,0.65,100.0,0.64
2023-10-11 13:00:00,1.79,99.74,1.75
2023-10-11 14:00:00,2.72,98.36,2.49
2023-10-11 15:00:00,3.2,97.66,2.87
2023-10-11 16:00:00,1.49,97.65,1.16
2023-10-11 17:00:00,0.94,97.66,0.6
2023-10-11 18:00:00,-0.15,97.68,-0.48
2023-10-11 19:00:00,-0.28,97.75,-0.6
2023-10-11 20:00:00,-0.62,95.08,-1.31
2023-10-11 21:00:00,-1.24,95.05,-1.93
2023-10-11 22:00:00,-1.08,99.19,-1.2
2023-10-11 23:00:00,-1.09,99.01,-1.24
2023-10-12 00:00:00,-1.29,99.39,-1.38
2023-10-12 01:00:00,-1.13,99.92,-1.15
2023-10-12 02:00:00,-1.04,99.58,-1.1
2023-10-12 03:00:00,-1.49,98.89,-1.65
2023-10-12 04:00:00,-1.51,98.69,-1.7
2023-10-12 05:00:00,-1.49,99.43,-1.57
2023-10-12 06:00:00,-2.08,97.94,-2.37
2023-10-12 07:00:00,-2.31,98.78,-2.48
2023-10-12 08:00:00,-1.2,100.0,-1.21
2023-10-12 09:00:00,0.56,98.55,0.35
2023-10-12 10:00:00,2.01,100.0,2.01
2023-10-12 11:00:00,7.02,98.37,6.79
2023-10-12 12:00:00,10.41,97.27,10.01
2023-10-12 13:00:00,6.96,96.88,6.5
2023-10-12 14:00:00,6.75,94.93,6.0
2023-10-12 15:00:00,3.41,98.03,3.13
2023-10-12 16:00:00,4.05,100.0,4.06
