time,Tair,RH,ludian
2023-08-13 19:00:00,4.25,83.03,1.63
2023-08-13 20:00:00,4.24,87.63,2.37
2023-08-13 21:00:00,3.76,88.35,2.01
2023-08-13 22:00:00,3.94,88.24,2.18
2023-08-13 23:00:00,3.28,96.3,2.75
2023-08-14 00:00:00,3.36,91.5,2.11
2023-08-14 01:00:00,3.51,93.03,2.49
2023-08-14 02:00:00,3.58,93.68,2.66
2023-08-14 03:00:00,2.82,97.01,2.39
2023-08-14 04:00:00,2.74,92.81,1.69
2023-08-14 05:00:00,2.74,91.85,1.55
2023-08-14 06:00:00,2.65,91.93,1.47
2023-08-14 07:00:00,2.41,96.79,1.95
2023-08-14 08:00:00,2.84,93.06,1.83
2023-08-14 09:00:00,3.75,88.63,2.05
2023-08-14 10:00:00,4.68,88.19,2.9
2023-08-14 11:00:00,4.83,85.32,2.58
2023-08-14 12:00:00,6.52,75.84,2.57
2023-08-14 13:00:00,6.61,74.3,2.37
2023-08-14 14:00:00,7.08,71.78,2.34
2023-08-14 15:00:00,7.25,71.47,2.44
2023-08-14 16:00:00,6.96,71.88,2.24
2023-08-14 17:00:00,7.16,71.61,2.38
2023-08-14 18:00:00,6.64,72.2,2.0
2023-08-14 19:00:00,6.43,74.45,2.22
2023-08-14 20:00:00,5.86,77.17,2.17
2023-08-14 21:00:00,5.65,76.85,1.91
2023-08-14 22:00:00,4.03,86.54,1.99
2023-08-14 23:00:00,4.5,82.76,1.83
2023-08-15 00:00:00,4.05,85.62,1.86
2023-08-15 01:00:00,3.93,88.42,2.19
2023-08-15 02:00:00,4.16,87.96,2.35
2023-08-15 03:00:00,3.67,88.54,1.96
2023-08-15 04:00:00,3.44,90.72,2.07
2023-08-15 05:00:00,3.87,90.26,2.42
2023-08-15 06:00:00,3.05,90.58,1.66
2023-08-15 07:00:00,2.88,90.78,1.53
2023-08-15 08:00:00,2.91,91.72,1.7
2023-08-15 09:00:00,3.8,82.7,1.13
2023-08-15 10:00:00,4.01,85.67,1.83
2023-08-15 11:00:00,4.34,85.43,2.12
2023-08-15 12:00:00,4.52,83.78,2.02
2023-08-15 13:00:00,4.63,80.45,1.56
2023-08-15 14:00:00,5.15,82.35,2.39
2023-08-15 15:00:00,3.79,88.47,2.06
2023-08-15 16:00:00,4.9,81.16,1.94
2023-08-15 17:00:00,4.54,81.65,1.68
2023-08-15 18:00:00,6.5,77.43,2.84
2023-08-15 19:00:00,6.48,78.65,3.05
2023-08-15 20:00:00,5.87,79.71,2.64
2023-08-15 21:00:00,4.87,88.54,3.14
2023-08-15 22:00:00,4.76,88.33,3.0
2023-08-15 23:00:00,4.47,86.06,2.35
2023-08-16 00:00:00,4.72,84.25,2.29
2023-08-16 01:00:00,4.43,86.92,2.45
2023-08-16 02:00:00,3.75,86.45,1.7
2023-08-16 03:00:00,3.13,89.53,1.58
2023-08-16 04:00:00,2.58,90.66,1.2
2023-08-16 05:00:00,2.56,91.93,1.38
2023-08-16 06:00:00,2.57,93.0,1.55
2023-08-16 07:00:00,2.4,92.87,1.36
2023-08-16 08:00:00,2.72,94.56,1.93
2023-08-16 09:00:00,3.61,85.86,1.47
2023-08-16 10:00:00,3.13,88.86,1.47
2023-08-16 11:00:00,3.47,86.16,1.37
2023-08-16 12:00:00,4.7,79.59,1.48
2023-08-16 13:00:00,5.7,77.85,2.15
2023-08-16 14:00:00,6.83,75.62,2.84
2023-08-16 15:00:00,7.87,69.6,2.66
2023-08-16 16:00:00,8.84,63.51,2.31
2023-08-16 17:00:00,7.63,64.68,1.41
2023-08-16 18:00:00,8.69,60.78,1.55
2023-08-16 19:00:00,8.48,61.32,1.47
2023-08-16 20:00:00,7.2,68.59,1.82
2023-08-16 21:00:00,5.3,78.64,1.9
2023-08-16 22:00:00,4.97,82.86,2.3
2023-08-16 23:00:00,4.44,89.59,2.88
2023-08-17 00:00:00,4.28,86.53,2.24
2023-08-17 01:00:00,4.52,87.91,2.7
2023-08-17 02:00:00,4.57,86.62,2.53
2023-08-17 03:00:00,4.13,86.37,2.06
2023-08-17 04:00:00,3.62,89.75,2.09
2023-08-17 05:00:00,3.61,86.36,1.55
2023-08-17 06:00:00,3.04,87.9,1.23
2023-08-17 07:00:00,2.51,93.98,1.64
2023-08-17 08:00:00,3.23,84.82,0.92
2023-08-17 09:00:00,4.18,82.37,1.45
2023-08-17 10:00:00,4.69,81.34,1.77
2023-08-17 11:00:00,5.65,74.22,1.42
2023-08-17 12:00:00,5.92,70.69,1.01
2023-08-17 13:00:00,6.42,68.01,0.95
2023-08-17 14:00:00,6.72,59.07,-0.71
2023-08-17 15:00:00,7.08,54.87,-1.38
2023-08-17 16:00:00,7.05,60.3,-0.1
2023-08-17 17:00:00,6.62,63.63,0.23
2023-08-17 18:00:00,6.76,63.86,0.41
2023-08-17 19:00:00,6.33,63.87,0.0
2023-08-17 20:00:00,5.34,68.93,0.11
2023-08-17 21:00:00,5.04,73.54,0.71
2023-08-17 22:00:00,4.0,79.55,0.79
2023-08-17 23:00:00,3.73,82.47,1.03
2023-08-18 00:00:00,3.46,87.33,1.56
2023-08-18 01:00:00,3.12,87.57,1.26
2023-08-18 02:00:00,3.36,87.55,1.49
2023-08-18 03:00:00,2.8,88.19,1.05
2023-08-18 04:00:00,2.51,90.42,1.1
2023-08-18 05:00:00,3.22,87.44,1.33
2023-08-18 06:00:00,2.27,87.13,0.35
2023-08-18 07:00:00,2.47,87.64,0.63
2023-08-18 08:00:00,2.18,92.83,1.14
2023-08-18 09:00:00,3.39,88.39,1.65
2023-08-18 10:00:00,3.91,86.1,1.8
2023-08-18 11:00:00,4.94,77.63,1.37
2023-08-18 12:00:00,5.89,73.88,1.59
2023-08-18 13:00:00,7.03,72.76,2.48
2023-08-18 14:00:00,7.25,66.07,1.34
2023-08-18 15:00:00,7.51,70.04,2.41
2023-08-18 16:00:00,3.52,86.79,1.52
2023-08-18 17:00:00,3.47,87.92,1.66
2023-08-18 18:00:00,4.02,84.48,1.65
2023-08-18 19:00:00,2.05,93.43,1.1
2023-08-18 20:00:00,1.67,92.22,0.54
2023-08-18 21:00:00,1.88,95.62,1.26
2023-08-18 22:00:00,2.25,93.86,1.36
2023-08-18 23:00:00,2.08,94.02,1.22
2023-08-19 00:00:00,1.87,96.62,1.38
2023-08-19 01:00:00,1.98,97.49,1.63
2023-08-19 02:00:00,2.61,93.09,1.61
2023-08-19 03:00:00,1.84,95.28,1.17
2023-08-19 04:00:00,2.08,93.66,1.16
2023-08-19 05:00:00,2.04,92.81,1.0
2023-08-19 06:00:00,2.23,95.04,1.52
2023-08-19 07:00:00,2.47,90.61,1.1
2023-08-19 08:00:00,2.31,98.03,2.03
2023-08-19 09:00:00,3.3,87.02,1.34
2023-08-19 10:00:00,3.66,87.43,1.77
2023-08-19 11:00:00,4.04,84.05,1.59
2023-08-19 12:00:00,3.34,85.81,1.19
2023-08-19 13:00:00,4.95,88.56,3.22
2023-08-19 14:00:00,4.12,84.35,1.72
2023-08-19 15:00:00,5.21,81.61,2.33
2023-08-19 16:00:00,5.69,80.76,2.65
2023-08-19 17:00:00,3.8,89.18,2.18
2023-08-19 18:00:00,2.58,89.59,1.05
2023-08-19 19:00:00,3.05,90.43,1.63
2023-08-19 20:00:00,2.34,93.51,1.4
2023-08-19 21:00:00,2.47,93.66,1.55
2023-08-19 22:00:00,2.62,93.53,1.68
2023-08-19 23:00:00,2.69,92.47,1.59
2023-08-20 00:00:00,2.74,93.02,1.72
2023-08-20 01:00:00,2.78,94.16,1.94
2023-08-20 02:00:00,3.0,92.33,1.88
2023-08-20 03:00:00,2.65,94.18,1.8
2023-08-20 04:00:00,2.47,96.2,1.93
2023-08-20 05:00:00,2.51,95.12,1.8
2023-08-20 06:00:00,2.5,98.04,2.22
2023-08-20 07:00:00,2.43,97.9,2.13
2023-08-20 08:00:00,1.95,97.62,1.61
2023-08-20 09:00:00,1.58,94.16,0.75
2023-08-20 10:00:00,2.63,94.38,1.82
2023-08-20 11:00:00,3.5,88.05,1.71
2023-08-20 12:00:00,3.14,88.46,1.42
2023-08-20 13:00:00,3.6,89.94,2.11
2023-08-20 14:00:00,3.91,86.24,1.83
2023-08-20 15:00:00,3.86,88.78,2.18
2023-08-20 16:00:00,5.67,83.03,3.02
2023-08-20 17:00:00,5.52,82.65,2.8
2023-08-20 18:00:00,4.28,86.05,2.16
2023-08-20 19:00:00,4.11,87.21,2.18
2023-08-20 20:00:00,3.87,91.77,2.66
2023-08-20 21:00:00,4.24,85.24,1.99
2023-08-20 22:00:00,3.65,86.64,1.63
2023-08-20 23:00:00,2.98,94.77,2.23
2023-08-21 00:00:00,3.16,87.45,1.28
2023-08-21 01:00:00,2.75,93.47,1.8
2023-08-21 02:00:00,2.69,90.48,1.29
2023-08-21 03:00:00,2.06,89.22,0.47
2023-08-21 04:00:00,2.78,87.38,0.89
2023-08-21 05:00:00,2.58,89.43,1.02
2023-08-21 06:00:00,2.2,91.82,1.01
2023-08-21 07:00:00,2.39,90.02,0.92
2023-08-21 08:00:00,2.52,88.73,0.85
2023-08-21 09:00:00,3.02,87.35,1.13
2023-08-21 10:00:00,4.6,78.75,1.23
2023-08-21 11:00:00,5.2,75.22,1.18
2023-08-21 12:00:00,6.03,72.37,1.44
2023-08-21 13:00:00,7.04,68.75,1.7
2023-08-21 14:00:00,7.04,69.59,1.87
2023-08-21 15:00:00,7.3,60.25,0.12
2023-08-21 16:00:00,6.6,77.04,2.87
2023-08-21 17:00:00,6.13,78.56,2.69
2023-08-21 18:00:00,5.37,80.96,2.37
2023-08-21 19:00:00,4.67,86.26,2.58
2023-08-21 20:00:00,3.08,88.37,1.34
2023-08-21 21:00:00,2.16,89.94,0.68
2023-08-21 22:00:00,1.94,89.37,0.37
2023-08-21 23:00:00,2.05,89.56,0.51
2023-08-22 00:00:00,2.13,91.76,0.93
2023-08-22 01:00:00,1.54,96.63,1.06
2023-08-22 02:00:00,1.0,96.94,0.56
2023-08-22 03:00:00,0.29,96.86,-0.15
2023-08-22 04:00:00,0.05,96.91,-0.39
2023-08-22 05:00:00,0.17,97.24,-0.22
2023-08-22 06:00:00,0.17,96.97,-0.26
2023-08-22 07:00:00,0.26,97.17,-0.14
2023-08-22 08:00:00,0.9,95.87,0.31
2023-08-22 09:00:00,1.49,91.82,0.3
2023-08-22 10:00:00,3.76,82.44,1.05
2023-08-22 11:00:00,4.95,78.47,1.53
2023-08-22 12:00:00,4.47,79.26,1.19
2023-08-22 13:00:00,4.43,82.97,1.79
2023-08-22 14:00:00,3.44,85.49,1.24
2023-08-22 15:00:00,2.24,91.81,1.05
2023-08-22 16:00:00,3.87,84.52,1.51
2023-08-22 17:00:00,3.98,85.72,1.81
2023-08-22 18:00:00,3.05,87.41,1.17
2023-08-22 19:00:00,2.01,91.39,0.75
2023-08-22 20:00:00,1.69,90.46,0.3
2023-08-22 21:00:00,0.82,94.81,0.08
2023-08-22 22:00:00,1.53,93.97,0.66
2023-08-22 23:00:00,1.55,93.11,0.56
2023-08-23 00:00:00,1.54,94.21,0.71
2023-08-23 01:00:00,1.37,95.84,0.78
2023-08-23 02:00:00,1.64,94.85,0.9
2023-08-23 03:00:00,1.57,95.97,0.99
2023-08-23 04:00:00,1.4,94.3,0.58
2023-08-23 05:00:00,1.19,96.75,0.72
2023-08-23 06:00:00,1.01,94.19,0.17
2023-08-23 07:00:00,1.0,96.76,0.54
2023-08-23 08:00:00,1.28,89.86,-0.2
2023-08-23 09:00:00,2.31,83.34,-0.22
2023-08-23 10:00:00,4.52,75.86,0.63
2023-08-23 11:00:00,4.19,74.56,0.08
2023-08-23 12:00:00,4.61,74.04,0.39
2023-08-23 13:00:00,4.55,78.55,1.15
2023-08-23 14:00:00,5.32,74.15,1.1
2023-08-23 15:00:00,5.18,75.35,1.18
2023-08-23 16:00:00,5.87,67.88,0.41
2023-08-23 17:00:00,5.55,75.26,1.53
2023-08-23 18:00:00,3.18,84.39,0.8
2023-08-23 19:00:00,2.78,85.27,0.56
2023-08-23 20:00:00,2.94,82.74,0.29
2023-08-23 21:00:00,2.36,87.44,0.49
2023-08-23 22:00:00,1.17,90.1,-0.27
2023-08-23 23:00:00,0.51,93.69,-0.39
2023-08-24 00:00:00,0.51,93.78,-0.38
2023-08-24 01:00:00,0.25,94.87,-0.48
2023-08-24 02:00:00,0.06,96.73,-0.4
2023-08-24 03:00:00,0.33,96.92,-0.11
2023-08-24 04:00:00,0.45,97.01,0.03
2023-08-24 05:00:00,0.49,96.43,-0.01
2023-08-24 06:00:00,1.27,93.17,0.28
2023-08-24 07:00:00,1.15,92.81,0.11
2023-08-24 08:00:00,1.34,90.89,0.02
2023-08-24 09:00:00,1.52,90.43,0.13
2023-08-24 10:00:00,1.84,89.26,0.26
2023-08-24 11:00:00,3.53,80.1,0.43
2023-08-24 12:00:00,2.8,84.14,0.39
2023-08-24 13:00:00,2.56,86.56,0.55
2023-08-24 14:00:00,2.42,88.0,0.64
2023-08-24 15:00:00,1.76,89.71,0.25
2023-08-24 16:00:00,1.74,90.09,0.29
2023-08-24 17:00:00,1.68,92.0,0.52
2023-08-24 18:00:00,1.4,92.83,0.36
2023-08-24 19:00:00,1.12,93.18,0.13
2023-08-24 20:00:00,1.39,89.55,-0.14
2023-08-24 21:00:00,1.38,90.72,0.03
2023-08-24 22:00:00,1.13,91.55,-0.09
2023-08-24 23:00:00,1.12,91.39,-0.13
2023-08-25 00:00:00,0.73,94.88,0.0
2023-08-25 01:00:00,0.66,93.95,-0.2
2023-08-25 02:00:00,0.96,92.84,-0.07
2023-08-25 03:00:00,1.21,91.12,-0.08
2023-08-25 04:00:00,1.06,91.67,-0.14
2023-08-25 05:00:00,0.78,93.53,-0.15
2023-08-25 06:00:00,0.57,93.9,-0.3
2023-08-25 07:00:00,0.23,96.41,-0.28
2023-08-25 08:00:00,0.23,96.48,-0.27
2023-08-25 09:00:00,0.38,95.95,-0.19
2023-08-25 10:00:00,1.19,93.0,0.18
2023-08-25 11:00:00,1.83,90.24,0.4
2023-08-25 12:00:00,1.51,91.64,0.3
2023-08-25 13:00:00,1.56,91.1,0.27
2023-08-25 14:00:00,1.54,91.62,0.33
2023-08-25 15:00:00,1.25,94.22,0.42
2023-08-25 16:00:00,1.38,94.23,0.55
2023-08-25 17:00:00,1.76,93.78,0.86
2023-08-25 18:00:00,1.47,91.05,0.17
2023-08-25 19:00:00,1.36,93.03,0.36
2023-08-25 20:00:00,1.12,94.03,0.27
2023-08-25 21:00:00,1.13,94.85,0.4
2023-08-25 22:00:00,1.25,92.37,0.15
2023-08-25 23:00:00,1.34,92.91,0.32
2023-08-26 00:00:00,1.4,92.28,0.29
2023-08-26 01:00:00,1.32,91.07,0.02
2023-08-26 02:00:00,1.18,91.57,-0.04
2023-08-26 03:00:00,1.4,90.13,-0.04
2023-08-26 04:00:00,1.44,90.24,0.01
2023-08-26 05:00:00,1.2,92.12,0.06
2023-08-26 06:00:00,1.02,92.65,-0.04
2023-08-26 07:00:00,1.07,93.7,0.17
2023-08-26 08:00:00,0.65,95.79,0.05
2023-08-26 09:00:00,1.29,94.51,0.5
2023-08-26 10:00:00,1.17,94.72,0.42
2023-08-26 11:00:00,1.81,93.39,0.86
2023-08-26 12:00:00,2.41,92.19,1.28
2023-08-26 13:00:00,2.17,93.29,1.2
2023-08-26 14:00:00,2.35,93.13,1.36
2023-08-26 15:00:00,1.62,93.81,0.73
2023-08-26 16:00:00,2.16,94.35,1.34
2023-08-26 17:00:00,2.96,92.59,1.88
2023-08-26 18:00:00,2.38,91.33,1.11
2023-08-26 19:00:00,1.75,94.14,0.91
2023-08-26 20:00:00,1.36,95.62,0.74
2023-08-26 21:00:00,1.37,96.0,0.8
2023-08-26 22:00:00,0.65,96.17,0.11
2023-08-26 23:00:00,0.88,97.07,0.47
2023-08-27 00:00:00,0.68,96.88,0.24
2023-08-27 01:00:00,0.65,96.93,0.22
2023-08-27 02:00:00,0.47,97.0,0.04
2023-08-27 03:00:00,0.51,97.21,0.11
2023-08-27 04:00:00,0.52,97.1,0.11
2023-08-27 05:00:00,0.41,97.04,-0.01
2023-08-27 06:00:00,0.35,97.06,-0.07
2023-08-27 07:00:00,0.85,97.09,0.44
2023-08-27 08:00:00,1.1,96.86,0.65
2023-08-27 09:00:00,1.27,96.62,0.78
2023-08-27 10:00:00,1.68,95.42,1.02
2023-08-27 11:00:00,1.58,94.47,0.78
2023-08-27 12:00:00,1.63,94.61,0.86
2023-08-27 13:00:00,1.0,94.88,0.27
2023-08-27 14:00:00,0.69,95.4,0.03
2023-08-27 15:00:00,0.65,95.61,0.02
2023-08-27 16:00:00,0.54,96.35,0.03
2023-08-27 17:00:00,1.37,94.94,0.65
2023-08-27 18:00:00,0.85,95.53,0.21
2023-08-27 19:00:00,0.8,96.41,0.3
2023-08-27 20:00:00,0.44,96.36,-0.07
2023-08-27 21:00:00,0.2,96.76,-0.26
2023-08-27 22:00:00,0.33,96.89,-0.11
2023-08-27 23:00:00,0.4,96.91,-0.04
2023-08-28 00:00:00,0.51,96.89,0.07
2023-08-28 01:00:00,0.44,97.09,0.03
2023-08-28 02:00:00,0.65,96.3,0.12
2023-08-28 03:00:00,0.94,93.68,0.04
2023-08-28 04:00:00,0.45,95.65,-0.16
2023-08-28 05:00:00,0.04,96.35,-0.48
2023-08-28 06:00:00,-0.06,96.68,-0.53
2023-08-28 07:00:00,-0.02,96.86,-0.46
2023-08-28 08:00:00,0.14,96.87,-0.3
2023-08-28 09:00:00,0.63,96.11,0.08
2023-08-28 10:00:00,1.22,94.08,0.37
2023-08-28 11:00:00,2.49,90.93,1.16
2023-08-28 12:00:00,2.77,89.36,1.2
2023-08-28 13:00:00,2.41,91.37,1.14
2023-08-28 14:00:00,2.24,92.86,1.21
2023-08-28 15:00:00,3.51,90.81,2.15
2023-08-28 16:00:00,2.48,91.28,1.21
2023-08-28 17:00:00,2.23,91.71,1.02
2023-08-28 18:00:00,2.05,92.76,1.0
2023-08-28 19:00:00,1.83,93.0,0.81
2023-08-28 20:00:00,1.62,92.99,0.61
2023-08-28 21:00:00,1.75,91.36,0.49
2023-08-28 22:00:00,1.49,91.1,0.2
2023-08-28 23:00:00,1.23,93.3,0.26
2023-08-29 00:00:00,0.83,96.06,0.27
2023-08-29 01:00:00,0.87,95.0,0.16
2023-08-29 02:00:00,0.85,95.58,0.22
2023-08-29 03:00:00,0.59,96.23,0.06
2023-08-29 04:00:00,0.62,96.38,0.1
2023-08-29 05:00:00,0.56,96.18,0.02
2023-08-29 06:00:00,0.69,95.9,0.11
2023-08-29 07:00:00,0.66,95.72,0.05
2023-08-29 08:00:00,0.74,96.61,0.26
2023-08-29 09:00:00,1.29,94.72,0.54
2023-08-29 10:00:00,1.89,93.57,0.96
2023-08-29 11:00:00,2.69,86.23,0.62
2023-08-29 12:00:00,3.23,86.91,1.26
2023-08-29 13:00:00,3.75,84.53,1.39
2023-08-29 14:00:00,3.52,81.53,0.66
2023-08-29 15:00:00,3.93,81.43,1.04
2023-08-29 16:00:00,4.8,75.85,0.91
2023-08-29 17:00:00,5.12,75.28,1.11
2023-08-29 18:00:00,3.4,81.88,0.6
2023-08-29 19:00:00,3.01,84.6,0.68
2023-08-29 20:00:00,2.47,85.19,0.23
2023-08-29 21:00:00,2.39,85.84,0.26
2023-08-29 22:00:00,2.08,86.44,0.05
2023-08-29 23:00:00,1.67,86.84,-0.29
2023-08-30 00:00:00,1.7,86.36,-0.33
2023-08-30 01:00:00,1.73,87.19,-0.17
2023-08-30 02:00:00,1.42,86.71,-0.55
2023-08-30 03:00:00,1.28,87.34,-0.59
2023-08-30 04:00:00,0.26,91.39,-0.98
2023-08-30 05:00:00,0.31,95.56,-0.32
2023-08-30 06:00:00,0.54,94.43,-0.25
2023-08-30 07:00:00,0.16,94.91,-0.56
2023-08-30 08:00:00,0.64,93.56,-0.28
2023-08-30 09:00:00,1.6,88.6,-0.08
2023-08-30 10:00:00,3.16,81.99,0.38
2023-08-30 11:00:00,3.76,78.35,0.35
2023-08-30 12:00:00,3.82,77.27,0.21
2023-08-30 13:00:00,3.94,78.8,0.6
2023-08-30 14:00:00,4.64,76.77,0.92
2023-08-30 15:00:00,4.12,78.67,0.76
2023-08-30 16:00:00,4.05,78.39,0.63
2023-08-30 17:00:00,4.41,75.47,0.46
2023-08-30 18:00:00,5.94,70.91,1.07
2023-08-30 19:00:00,3.01,82.28,0.28
2023-08-30 20:00:00,2.65,83.53,0.15
2023-08-30 21:00:00,2.75,83.11,0.17
2023-08-30 22:00:00,2.34,84.58,0.01
2023-08-30 23:00:00,1.88,89.18,0.29
2023-08-31 00:00:00,1.9,87.91,0.11
2023-08-31 01:00:00,1.42,90.89,0.1
2023-08-31 02:00:00,1.98,86.79,0.02
2023-08-31 03:00:00,1.75,85.19,-0.47
2023-08-31 04:00:00,1.22,91.41,-0.03
2023-08-31 05:00:00,1.18,90.54,-0.2
2023-08-31 06:00:00,1.13,90.01,-0.32
2023-08-31 07:00:00,0.97,86.94,-0.96
2023-08-31 08:00:00,1.65,82.46,-1.02
2023-08-31 09:00:00,2.26,83.25,-0.29
2023-08-31 10:00:00,3.55,74.21,-0.6
2023-08-31 11:00:00,3.05,76.29,-0.72
2023-08-31 12:00:00,4.37,73.95,0.14
2023-08-31 13:00:00,3.22,80.42,0.18
2023-08-31 14:00:00,3.24,82.52,0.56
2023-08-31 15:00:00,3.44,83.8,0.96
2023-08-31 16:00:00,4.29,79.57,1.07
2023-08-31 17:00:00,4.31,87.39,2.41
2023-08-31 18:00:00,4.3,83.72,1.79
2023-08-31 19:00:00,4.23,81.69,1.39
2023-08-31 20:00:00,3.97,81.78,1.14
2023-08-31 21:00:00,3.82,81.54,0.95
2023-08-31 22:00:00,3.24,83.14,0.66
2023-08-31 23:00:00,3.01,84.99,0.73
2023-09-01 00:00:00,2.43,86.16,0.35
2023-09-01 01:00:00,2.34,87.02,0.4
2023-09-01 02:00:00,2.14,86.76,0.16
2023-09-01 03:00:00,1.37,89.43,-0.18
2023-09-01 04:00:00,1.34,87.71,-0.48
2023-09-01 05:00:00,0.24,90.52,-1.13
2023-09-01 06:00:00,0.43,91.19,-0.84
2023-09-01 07:00:00,0.33,91.38,-0.92
2023-09-01 08:00:00,0.47,91.31,-0.79
2023-09-01 09:00:00,1.6,89.73,0.1
2023-09-01 10:00:00,2.74,87.03,0.8
2023-09-01 11:00:00,2.54,84.1,0.13
2023-09-01 12:00:00,3.36,77.79,-0.15
2023-09-01 13:00:00,3.54,75.38,-0.4
2023-09-01 14:00:00,5.13,72.65,0.63
2023-09-01 15:00:00,4.32,73.76,0.05
2023-09-01 16:00:00,4.79,73.82,0.52
2023-09-01 17:00:00,4.3,74.34,0.15
2023-09-01 18:00:00,4.11,74.44,-0.02
2023-09-01 19:00:00,4.41,72.22,-0.15
2023-09-01 20:00:00,3.52,73.28,-0.8
2023-09-01 21:00:00,3.54,74.89,-0.49
2023-09-01 22:00:00,2.96,70.78,-1.82
2023-09-01 23:00:00,2.47,70.74,-2.29
2023-09-02 00:00:00,1.94,68.73,-3.19
2023-09-02 01:00:00,1.76,65.58,-4.0
2023-09-02 02:00:00,1.42,61.27,-5.22
2023-09-02 03:00:00,0.56,62.73,-5.72
2023-09-02 04:00:00,-0.02,61.96,-6.44
2023-09-02 05:00:00,-0.66,62.14,-7.0
2023-09-02 06:00:00,-1.17,61.97,-7.52
2023-09-02 07:00:00,-1.44,61.66,-7.84
2023-09-02 08:00:00,-0.57,61.95,-6.96
2023-09-02 09:00:00,2.25,56.56,-5.49
2023-09-02 10:00:00,2.15,51.17,-6.89
2023-09-02 11:00:00,3.06,51.55,-5.94
2023-09-02 12:00:00,3.72,51.02,-5.47
2023-09-02 13:00:00,4.25,50.76,-5.05
2023-09-02 14:00:00,4.26,49.55,-5.35
2023-09-02 15:00:00,5.15,46.71,-5.31
2023-09-02 16:00:00,5.64,47.54,-4.63
2023-09-02 17:00:00,6.12,45.53,-4.76
2023-09-02 18:00:00,5.35,44.46,-5.78
2023-09-02 19:00:00,4.56,45.79,-6.11
2023-09-02 20:00:00,4.23,45.22,-6.57
2023-09-02 21:00:00,4.15,49.17,-5.56
2023-09-02 22:00:00,3.53,50.76,-5.71
2023-09-02 23:00:00,2.6,52.88,-6.04
2023-09-03 00:00:00,0.87,57.79,-6.5
2023-09-03 01:00:00,-0.2,62.16,-6.57
2023-09-03 02:00:00,-0.5,63.03,-6.67
2023-09-03 03:00:00,-1.17,65.53,-6.8
2023-09-03 04:00:00,-0.65,66.11,-6.19
2023-09-03 05:00:00,-1.91,68.73,-6.89
2023-09-03 06:00:00,-1.83,71.69,-6.26
2023-09-03 07:00:00,-2.72,74.26,-6.66
2023-09-03 08:00:00,-1.82,75.31,-5.61
2023-09-03 09:00:00,1.81,72.0,-2.69
2023-09-03 10:00:00,3.27,70.92,-1.49
2023-09-03 11:00:00,3.23,66.78,-2.35
2023-09-03 12:00:00,3.43,64.84,-2.56
2023-09-03 13:00:00,4.54,61.39,-2.24
2023-09-03 14:00:00,5.17,61.54,-1.61
2023-09-03 15:00:00,6.37,58.95,-1.06
2023-09-03 16:00:00,3.51,76.46,-0.24
2023-09-03 17:00:00,2.71,75.99,-1.09
2023-09-03 18:00:00,3.18,69.53,-1.85
2023-09-03 19:00:00,3.34,68.39,-1.92
2023-09-03 20:00:00,3.47,66.82,-2.11
2023-09-03 21:00:00,2.95,68.69,-2.23
2023-09-03 22:00:00,2.9,71.28,-1.78
2023-09-03 23:00:00,2.01,73.61,-2.21
2023-09-04 00:00:00,0.84,75.67,-2.96
2023-09-04 01:00:00,1.43,78.37,-1.92
2023-09-04 02:00:00,0.98,79.49,-2.16
2023-09-04 03:00:00,1.59,78.62,-1.72
2023-09-04 04:00:00,0.5,80.56,-2.46
2023-09-04 05:00:00,0.24,83.18,-2.28
2023-09-04 06:00:00,-0.54,85.76,-2.63
2023-09-04 07:00:00,-0.78,86.32,-2.78
2023-09-04 08:00:00,-0.49,86.98,-2.39
2023-09-04 09:00:00,1.05,86.34,-0.98
2023-09-04 10:00:00,3.26,75.82,-0.59
2023-09-04 11:00:00,2.65,74.93,-1.35
2023-09-04 12:00:00,3.03,74.44,-1.07
2023-09-04 13:00:00,3.18,75.18,-0.79
2023-09-04 14:00:00,3.36,74.74,-0.69
2023-09-04 15:00:00,4.14,74.42,0.0
2023-09-04 16:00:00,3.26,75.9,-0.57
2023-09-04 17:00:00,4.79,70.96,-0.02
2023-09-04 18:00:00,5.28,68.62,-0.02
2023-09-04 19:00:00,3.75,71.08,-1.0
2023-09-04 20:00:00,2.71,74.72,-1.32
2023-09-04 21:00:00,2.25,76.76,-1.41
2023-09-04 22:00:00,1.35,79.28,-1.84
2023-09-04 23:00:00,0.91,76.26,-2.79
2023-09-05 00:00:00,0.45,78.3,-2.88
2023-09-05 01:00:00,-0.03,79.22,-3.2
2023-09-05 02:00:00,-0.09,81.03,-2.95
2023-09-05 03:00:00,0.27,79.36,-2.88
2023-09-05 04:00:00,-0.51,79.18,-3.67
2023-09-05 05:00:00,-1.6,81.08,-4.42
2023-09-05 06:00:00,-1.24,82.55,-3.83
2023-09-05 07:00:00,-1.22,80.94,-4.07
2023-09-05 08:00:00,-0.59,78.87,-3.8
2023-09-05 09:00:00,1.06,75.61,-2.76
2023-09-05 10:00:00,5.75,66.39,-0.02
2023-09-05 11:00:00,4.67,66.26,-1.08
2023-09-05 12:00:00,3.85,68.84,-1.34
2023-09-05 13:00:00,4.48,65.84,-1.34
2023-09-05 14:00:00,4.0,65.6,-1.86
2023-09-05 15:00:00,5.85,63.47,-0.54
2023-09-05 16:00:00,5.72,64.63,-0.42
2023-09-05 17:00:00,5.54,64.82,-0.54
