time,P_mb,ws,wd,Tair,RH,Pvapor_AVG,RS
2022/7/11 08:00,587.15,2.232166667,111.2733333,6.169333333,90,0.851333333,127.86
2022/7/11 09:00,587.3333333,4.271166667,79.365,7.621333333,81.78,0.853,373.9
2022/7/11 10:00,587.35,3.197666667,113.8183333,8.703333333,73.225,0.823,315.25
2022/7/11 11:00,587.3666667,2.470333333,188.27,9.016666667,71.90166667,0.825,342.8
2022/7/11 12:00,562.7833333,3.5055,85.63,10.525,65.97333333,0.838666667,538.7666667
2022/7/11 13:00,575.2166667,4.337666667,86.78333333,10.87166667,63.75833333,0.829166667,380.2833333
2022/7/11 14:00,492.8666667,4.838333333,152.45,12.615,56.73833333,0.825833333,887.7333333
2022/7/11 15:00,488.2666667,6.8305,220.7333333,12.81333333,54.04833333,0.798833333,787.2
2022/7/11 16:00,578.4,6.124166667,144.875,11.73833333,57.04,0.784,287.6
2022/7/11 17:00,519.95,6.254166667,165.405,12.26333333,55.98666667,0.797833333,512.7666667
2022/7/11 18:00,556.1833333,9.189333333,212.2333333,11.595,58.40666667,0.796666667,494.1833333
2022/7/11 19:00,586.0333333,8.755,213.3,10.17333333,59.28333333,0.736166667,165.5866667
2022/7/11 20:00,586.7166667,5.1805,176.5,9.528333333,58.80833333,0.698833333,6.637166667
2022/7/11 21:00,587.1,3.8925,85.45,8.355,66.565,0.730666667,0.030666667
2022/7/11 22:00,587.7,4.293333333,82.42166667,7.511333333,74.63333333,0.773166667,0.025
2022/7/11 23:00,588.0333333,5.255666667,87.65,6.4275,85.90333333,0.824833333,0.027833333
2022/7/12 00:00,588.1166667,4.855,87.835,5.202,91.23333333,0.807,0.008333333
2022/7/12 01:00,587.9166667,4.929333333,113.95,4.346666667,95.23333333,0.793166667,0.011333333
2022/7/12 02:00,587.3833333,4.985833333,107.3833333,3.847666667,96.55,0.776833333,0.008333333
2022/7/12 03:00,587.1,4.005833333,89.82333333,4.5525,94.95,0.8025,0.016666667
2022/7/12 04:00,586.9333333,2.059166667,99.48833333,5.227666667,90,0.797,0.016666667
2022/7/12 05:00,586.95,3.135333333,90.70666667,5.162833333,91.43333333,0.806166667,0.027833333
2022/7/12 06:00,587.15,3.435666667,100.2366667,5.1655,91.93333333,0.8105,0.659
2022/7/12 07:00,587.3833333,2.666333333,110.3666667,5.1635,93.63333333,0.825833333,42.965
2022/7/12 08:00,587.5,1.8795,142.9666667,6.118833333,88.26666667,0.831666667,130.1
2022/7/12 09:00,587.65,1.322166667,124.2116667,7.641,79.025,0.825,314.0166667
2022/7/12 10:00,587.65,1.704166667,118.8053333,9.033333333,71.41,0.821166667,382.6
2022/7/12 11:00,587.5666667,2.068333333,88.76,9.885,67.06833333,0.816333333,398.0333333
2022/7/12 12:00,542.2833333,2.0035,171.5016667,10.56833333,66.71833333,0.8485,611.8666667
2022/7/12 13:00,522.15,4.3775,136.7766667,11.23166667,62.365,0.8295,595.65
2022/7/12 14:00,516.2666667,7.389,211.3833333,12.705,53.685,0.788333333,748.7833333
2022/7/12 15:00,521.65,7.400666667,231.6166667,13.19166667,50.89166667,0.771,586.5333333
2022/7/12 16:00,461.4833333,8.255166667,228.1,14.07833333,47.825,0.767833333,835.7166667
2022/7/12 17:00,517.7,9.446666667,213.6833333,13.015,49.90166667,0.747,553.1
2022/7/12 18:00,564.6333333,8.469,218.4,12.23833333,52.37833333,0.745833333,364.8666667
2022/7/12 19:00,585.3833333,6.656,207,11.29666667,56.51666667,0.755166667,187.9116667
2022/7/12 20:00,585.95,4.749666667,154.3166667,9.608333333,60.955,0.728166667,23.2575
2022/7/12 21:00,586.4833333,5.1125,77.285,7.702166667,76.20333333,0.800166667,0.025
2022/7/12 22:00,586.8166667,4.523666667,73.365,7.031,82.45,0.827166667,0.011
2022/7/12 23:00,587.2166667,4.657666667,82.44166667,7.004333333,84.68333333,0.848166667,0
2022/7/13 00:00,587.1833333,5.268166667,89.32833333,6.587,89.4,0.869833333,0.016833333
2022/7/13 01:00,586.9,4.396166667,73.81833333,6.149166667,92.66666667,0.875,0.005666667
2022/7/13 02:00,586.6166667,3.685,90.90666667,6.050166667,92.16666667,0.864,0.005666667
2022/7/13 03:00,586.5666667,2.9355,80.48166667,6.087666667,91.93333333,0.864333333,0.002833333
2022/7/13 04:00,586.25,2.068666667,111.2833333,5.94,92.8,0.863666667,0.008333333
2022/7/13 05:00,585.95,1.993166667,105.3166667,5.617,94.66666667,0.861666667,0.0195
2022/7/13 06:00,586.0333333,2.869,79.435,5.4975,93.88333333,0.847333333,0.575666667
2022/7/13 07:00,586.35,1.181,117.6633333,5.466,92.8,0.835833333,30.64066667
2022/7/13 08:00,586.7,2.826666667,119.2166667,5.8835,91.35,0.847,110.3066667
2022/7/13 09:00,586.9166667,4.588333333,77.14166667,7.246166667,85.13333333,0.865833333,335.8666667
2022/7/13 10:00,587.0833333,3.942166667,104.8666667,8.0175,78.30166667,0.840166667,365.3666667
2022/7/13 11:00,587.2,2.727666667,186.2383333,8.878333333,75.77833333,0.861333333,434.25
2022/7/13 12:00,575.9666667,3.730166667,82.645,9.091666667,73.085,0.843666667,369.2166667
2022/7/13 13:00,554.2,5.011833333,92.5,9.81,69.32666667,0.839833333,481.4666667
2022/7/13 14:00,528.4333333,7.502166667,95.8,10.27,70.12333333,0.876166667,536.8833333
2022/7/13 15:00,523.5333333,4.9625,127.9833333,10.58,66.91333333,0.8525,507.3833333
2022/7/13 16:00,549.0833333,4.5835,125.2166667,10.68666667,65.39833333,0.839166667,420.9833333
2022/7/13 17:00,556,4.8975,123.4333333,10.57333333,63.515,0.809333333,385.3333333
2022/7/13 18:00,581.95,4.086666667,155.7833333,10.245,61.675,0.769,267.4833333
2022/7/13 19:00,585.7833333,5.148166667,104.3666667,9.535,65.67666667,0.780333333,120.0783333
2022/7/13 20:00,586.2,4.546333333,85.435,8.315,70.72666667,0.774666667,12.799
2022/7/13 21:00,586.4,5.073833333,74.35333333,7.547833333,75.47333333,0.7845,0.038833333
2022/7/13 22:00,586.9166667,4.918166667,75.67,6.627333333,79.47833333,0.774833333,0.022166667
2022/7/13 23:00,587.2833333,5.32,65.56166667,5.922666667,86.48333333,0.803666667,0.002833333
2022/7/14 00:00,587.35,4.273,76.49,5.338,90.83333333,0.810666667,0.002833333
2022/7/14 01:00,587.2666667,4.1805,76.22,5.620166667,89.08333333,0.810833333,0.002833333
2022/7/14 02:00,587.35,4.148333333,95.53333333,5.310333333,91,0.8105,0.005666667
2022/7/14 03:00,587.2166667,3.565666667,91.93333333,5.3515,91.36666667,0.8165,0
2022/7/14 04:00,586.9666667,3.846,77.38166667,5.01,92.25,0.805,0
2022/7/14 05:00,586.7666667,3.298833333,103.18,4.604333333,93.83333333,0.795666667,0.013833333
2022/7/14 06:00,586.6166667,2.1575,116.0383333,4.909666667,90.76666667,0.7865,0.542333333
2022/7/14 07:00,586.65,4.414833333,70.995,4.846333333,91.73333333,0.791333333,46.34166667
2022/7/14 08:00,587.2833333,3.327166667,44.54,5.495166667,86.08333333,0.776666667,127.55
2022/7/14 09:00,587.75,1.681333333,233.66,6.4035,84.21666667,0.808833333,298.25
2022/7/14 10:00,587.8,2.079833333,203.5383333,8.082166667,71.51333333,0.771166667,442.6
2022/7/14 11:00,574.3166667,2.643666667,222.1033333,8.681666667,67.71666667,0.760666667,521.6333333
2022/7/14 12:00,531.45,3.5975,77.15666667,10.09333333,63.19166667,0.780166667,625.1333333
2022/7/14 13:00,492.5,5.151833333,105.3333333,11.35666667,58.54,0.786333333,918.4833333
2022/7/14 14:00,437.85,5.695833333,112.7333333,12.03,57.83666667,0.811833333,943.7833333
2022/7/14 15:00,431.3333333,5.6595,148.2833333,13.24666667,51.42,0.780166667,1000.616667
2022/7/14 16:00,436.7666667,6.675,236.0333333,13.64166667,49.97833333,0.779833333,1006.333333
2022/7/14 17:00,457.5,7.175,216.85,13.08166667,51.96833333,0.782,756.0833333
2022/7/14 18:00,548.1333333,5.915166667,205.2666667,12.78833333,51.345,0.758,529.9333333
2022/7/14 19:00,586.2666667,3.885333333,192.7333333,11.70166667,52,0.714833333,258.95
2022/7/14 20:00,586.6,4.293166667,103.9433333,9.078166667,60.58166667,0.694833333,26.1755
2022/7/14 21:00,587.1333333,5.345666667,67.72333333,7.510333333,69.58,0.7215,0.014
2022/7/14 22:00,587.75,5.0375,77.33833333,7.069,73.23333333,0.7365,0.002833333
2022/7/14 23:00,588.2833333,4.509166667,81.27,6.460666667,78.09833333,0.752833333,0.002833333
2022/7/15 00:00,588.3833333,5.598333333,76.32,5.867,85.53333333,0.791833333,0.0055
2022/7/15 01:00,588.5166667,4.436,80.18,5.877333333,86.31666667,0.799833333,0.002833333
2022/7/15 02:00,588.4833333,4.111166667,77.025,5.675333333,81.32,0.742666667,0.005666667
2022/7/15 03:00,588.25,4.4775,94.18333333,4.802333333,81.03833333,0.696166667,0.014
2022/7/15 04:00,588.15,5.604666667,88.54666667,3.388333333,94.16666667,0.732833333,0
2022/7/15 05:00,588.2333333,3.9245,89.77333333,3.595666667,92.06666667,0.727166667,0
2022/7/15 06:00,588.2666667,3.738333333,115.3833333,3.316,92.96666667,0.72,1.379333333
2022/7/15 07:00,588.3166667,2.048833333,137.5833333,3.2715,93.68333333,0.723833333,40.52666667
2022/7/15 08:00,588.5833333,2.321833333,117.8333333,4.707833333,87.8,0.749833333,201.2333333
2022/7/15 09:00,588.85,2.4455,80.63,6.971666667,74.34833333,0.741333333,408.0833333
2022/7/15 10:00,588.9666667,1.362333333,136.9248333,9.305,57.73,0.675666667,509.6333333
2022/7/15 11:00,589.0666667,2.6645,162.7166667,9.861666667,56.09666667,0.682166667,552.55
2022/7/15 12:00,535.45,4.449,81.405,11.39833333,50.655,0.682,819.25
2022/7/15 13:00,514.3666667,3.4855,234.07,12.58166667,47.93333333,0.698,763.9166667
2022/7/15 14:00,480.3333333,5.893833333,186.868,13.05666667,46.00833333,0.691,746.6333333
2022/7/15 15:00,550.5,5.698333333,242.2333333,13.44,42.22666667,0.650666667,723.5166667
2022/7/15 16:00,438.4833333,6.676833333,234.6666667,14.43333333,40.46666667,0.664833333,862.15
2022/7/15 17:00,476.55,5.778166667,228.15,14.30166667,38.76,0.631166667,646.2
2022/7/15 18:00,558.7333333,6.219666667,242.2666667,13.65,41.58166667,0.649333333,440.4
2022/7/15 19:00,587.05,5.247666667,238.5333333,12.995,43.27666667,0.6475,215.4
2022/7/15 20:00,587.25,4.962833333,195.9166667,10.78166667,51.18666667,0.660833333,26.1005
2022/7/15 21:00,587.6166667,3.860666667,145.3,9.415,55.47666667,0.654,0.033333333
2022/7/15 22:00,587.8166667,2.981333333,99.23333333,7.391,64.63166667,0.6645,0.013833333
2022/7/15 23:00,588.0666667,3.657166667,104.45,6.9635,70.06666667,0.699333333,0.005666667
2022/7/16 00:00,588.3166667,4.312333333,102.1333333,6.619333333,74.41833333,0.725666667,0
2022/7/16 01:00,588.1666667,4.381833333,107.8666667,5.207166667,79.89333333,0.7065,0
2022/7/16 02:00,588.0666667,1.5615,85.12,4.895833333,81.78333333,0.707666667,0
2022/7/16 03:00,587.9833333,2.373,101.9833333,4.906166667,86.4,0.748166667,0
2022/7/16 04:00,587.9666667,4.267166667,99.01666667,4.531333333,94.06666667,0.793666667,0.016833333
2022/7/16 05:00,587.9333333,3.211833333,73.77833333,4.634,93.9,0.797833333,0.013833333
2022/7/16 06:00,587.8166667,1.587333333,114.25,4.616166667,91.28333333,0.775,0.728666667
2022/7/16 07:00,587.95,2.593333333,174.1666667,4.229333333,92.41666667,0.763666667,57.07666667
2022/7/16 08:00,588.1166667,3.957333333,202.55,4.685,90.8,0.774166667,235.1
2022/7/16 09:00,588.2666667,3.070166667,172.1933333,6.9475,80.55833333,0.7995,501.0666667
2022/7/16 10:00,588.2333333,1.927166667,237.17,10.13666667,62.57666667,0.775333333,542.2166667
2022/7/16 11:00,575.9166667,3.1065,324.5,11.30166667,56.30833333,0.752833333,832.5666667
2022/7/16 12:00,548.7333333,3.858666667,312.3,12.185,49.06333333,0.696333333,574.1
2022/7/16 13:00,566.75,3.763333333,270.9666667,12.30666667,48.64166667,0.6955,440
2022/7/16 14:00,495.4,3.962666667,253.5833333,13.42833333,45.94166667,0.707,761.7333333
2022/7/16 15:00,518.2333333,5.694666667,220.6666667,14.09,42.71,0.686166667,721.2
2022/7/16 16:00,486.35,5.218833333,243.2,14.81666667,39.87,0.6715,665.9166667
2022/7/16 17:00,481.5333333,6.665166667,235.6,14.955,41.265,0.701333333,691.1333333
2022/7/16 18:00,559.7,6.513833333,235.7666667,14.24333333,43.19666667,0.700666667,418.4
2022/7/16 19:00,587.2666667,5.627666667,211.5333333,12.935,48.815,0.7265,216.7833333
2022/7/16 20:00,587.6,5.213,185.6166667,10.61166667,56.685,0.724166667,29.235
2022/7/16 21:00,587.9666667,2.533166667,111.1333333,9.745,59.39166667,0.715666667,0.013833333
2022/7/16 22:00,588.3666667,2.540666667,108.9666667,8.376333333,66.285,0.728666667,0
2022/7/16 23:00,588.9,3.396833333,112.2666667,7.841166667,70.6,0.747833333,0
2022/7/17 00:00,588.9833333,4.435166667,100.6,6.708333333,79.78833333,0.782833333,0
2022/7/17 01:00,589.0166667,4.322,107.5833333,6.305166667,85.4,0.8145,0
2022/7/17 02:00,588.7333333,5.011833333,101.0833333,5.3425,92.7,0.8275,0
2022/7/17 03:00,588.65,4.623333333,103.75,5.1465,96.23333333,0.847666667,0
2022/7/17 04:00,588.6333333,3.581166667,96.38333333,5.446666667,92.98333333,0.836333333,0.005666667
2022/7/17 05:00,588.5333333,2.610333333,122.4166667,4.399166667,95.6,0.799,0.005666667
2022/7/17 06:00,588.5,3.146166667,100.45,4.461333333,95.96666667,0.806166667,1.390333333
2022/7/17 07:00,588.6833333,3.0535,106.2833333,4.409,93.2,0.779666667,64.99166667
2022/7/17 08:00,588.9166667,2.712,105.6166667,6.095833333,86.7,0.815333333,264.7833333
2022/7/17 09:00,589.05,4.842666667,86.81666667,8.180833333,75.68333333,0.820833333,432.3666667
2022/7/17 10:00,589.2,3.787,77.58,9.351666667,66.57833333,0.7815,353.3333333
2022/7/17 11:00,564.4666667,2.402,281.6833333,10.44833333,60.13166667,0.7595,488.9666667
2022/7/17 12:00,482.5333333,3.627333333,315.8666667,12.76666667,50.74333333,0.747333333,1087.333333
2022/7/17 13:00,442.9833333,4.056,322.7333333,14.11,42.48666667,0.6835,1087.583333
2022/7/17 14:00,503.1166667,4.908333333,254.1,14.56666667,42.575,0.705666667,806.4166667
2022/7/17 15:00,500,6.052833333,234.3333333,14.46,43.085,0.709166667,671.1333333
2022/7/17 16:00,463.95,9.576666667,217.55,14.89666667,42.40833333,0.718,767.7
2022/7/17 17:00,467.9833333,8.598333333,225,14.805,42.96,0.7225,665.0833333
2022/7/17 18:00,549.8666667,9.46,220.75,13.66333333,46.475,0.726666667,466.9
2022/7/17 19:00,586.45,7.494166667,219.5333333,12.45333333,49.85166667,0.719,185.81
2022/7/17 20:00,586.95,6.477333333,212.75,10.26666667,56.73666667,0.7085,9.585666667
2022/7/17 21:00,587.35,3.1505,221.8,9.133333333,60.01166667,0.6945,0.014
2022/7/17 22:00,587.7166667,1.247666667,211.235,7.661833333,71.02166667,0.743833333,0
2022/7/17 23:00,588.1166667,0.774333333,148.5466667,6.920666667,74.14166667,0.738166667,0
2022/7/18 00:00,588.1,2.182,126.9,5.1625,79.885,0.704166667,0
2022/7/18 01:00,587.85,1.0245,146.3333333,5.035166667,78.88166667,0.689,0.002833333
2022/7/18 02:00,587.5,1.192166667,173.35,3.6755,82.58333333,0.655833333,0
2022/7/18 03:00,587.1833333,2.450166667,115.4,3.041333333,87.11666667,0.661833333,0.002833333
2022/7/18 04:00,586.95,3.739333333,115.1333333,2.842166667,95.7,0.717333333,0.005666667
2022/7/18 05:00,586.7833333,2.936666667,115.1833333,3.102,97.3,0.742333333,0.039
2022/7/18 06:00,586.7833333,4.238,79.98833333,3.366833333,97.36666667,0.757,0.7535
2022/7/18 07:00,586.9833333,3.184833333,170.3166667,3.438333333,96.66666667,0.755833333,36.15466667
2022/7/18 08:00,587.05,3.436166667,99.53333333,5.697,89.36666667,0.817666667,170.5333333
2022/7/18 09:00,587.25,3.845166667,76.855,7.328833333,82.975,0.849,309.4
2022/7/18 10:00,587.1833333,2.5715,111.2583333,10.35,71.62666667,0.898833333,657.1333333
2022/7/18 11:00,584.15,4.6565,299.7833333,11.09,64.73166667,0.853,512.3333333
2022/7/18 12:00,547.25,4.463666667,310.15,12.04166667,57.07666667,0.800666667,708.2
2022/7/18 13:00,496.1833333,4.022833333,289.85,13.785,50.19,0.790833333,1041.533333
2022/7/18 14:00,529.2,7.736333333,267.5166667,13.35666667,53.43833333,0.816666667,566.5333333
2022/7/18 15:00,500.4666667,6.7725,307.7,12.34166667,61.57166667,0.882166667,728.35
2022/7/18 16:00,504.7333333,3.770833333,280.8333333,13.14333333,56.095,0.847333333,591.3333333
2022/7/18 17:00,575.7,6.903,227.8166667,12.12,56.55833333,0.798833333,255.8333333
2022/7/18 18:00,554.7333333,6.032833333,229.1666667,12.52333333,55.46,0.804333333,379.6166667
2022/7/18 19:00,584.6,4.987166667,252.6833333,11.95833333,56.16833333,0.7825,173.14
2022/7/18 20:00,585.3333333,2.965666667,285.1833333,10.25166667,62.48833333,0.7795,9.887166667
2022/7/18 21:00,585.7666667,4.090666667,287.55,9.08,69.465,0.801166667,0.011166667
2022/7/18 22:00,586.3,2.938833333,194.19,8.242666667,76.29333333,0.8295,0
2022/7/18 23:00,586.5833333,3.375833333,113.75,6.673666667,88.93333333,0.870333333,0
2022/7/19 00:00,586.4333333,4.2405,92.01,5.901666667,94.73333333,0.879333333,0.002833333
2022/7/19 01:00,586.2666667,1.953833333,117.1666667,6.163833333,92.75,0.8765,0
2022/7/19 02:00,585.9666667,1.124,203.6333333,6.1435,91.08333333,0.859666667,0.002833333
2022/7/19 03:00,585.7333333,1.688,260.9,6.163333333,87.71666667,0.829,0.002833333
2022/7/19 04:00,585.6,3.184166667,252.35,5.863666667,90.78333333,0.840333333,0.014
2022/7/19 05:00,585.5833333,3.828166667,288.3333333,5.5465,88.66666667,0.803166667,0
2022/7/19 06:00,585.55,4.4175,278.4,5.532666667,87.06666667,0.7875,0.673
2022/7/19 07:00,585.6,3.888666667,252.9166667,5.627666667,87.53333333,0.797,33.694
2022/7/19 08:00,585.7833333,2.5335,236.9666667,6.801,81.83666667,0.808166667,129.1883333
2022/7/19 09:00,586,2.676666667,299.8166667,7.757833333,78.89666667,0.831166667,262.75
2022/7/19 10:00,585.9333333,4.726333333,293.45,8.295,78.14166667,0.8545,254.1333333
2022/7/19 11:00,585.9,5.394333333,295.1333333,8.300333333,78.70666667,0.860833333,235.6833333
2022/7/19 12:00,586.0333333,4.526833333,208.5833333,7.7405,79,0.831666667,219.5666667
2022/7/19 13:00,586.0166667,1.197666667,136.5866667,7.333833333,82.73333333,0.8475,271
2022/7/19 14:00,578.9,1.457833333,178.6833333,7.915333333,78.10666667,0.832333333,328.6333333
2022/7/19 15:00,585.5833333,5.650333333,97.05,7.123,82.48333333,0.8335,166.5
2022/7/19 16:00,585.6,2.289,108.9,7.375166667,80.60833333,0.827833333,206.9833333
2022/7/19 17:00,585.3833333,2.4505,100.7833333,7.2955,84.46666667,0.862666667,140.9
2022/7/19 18:00,585.45,2.990833333,186.5633333,6.793166667,85.83333333,0.845833333,53.845
2022/7/19 19:00,585.5833333,1.902,168.45,6.316166667,86.1,0.822333333,35.97666667
2022/7/19 20:00,585.95,3.580333333,109.0333333,6.464833333,87.38333333,0.843166667,13.911
2022/7/19 21:00,586.1666667,6.5695,88.01666667,5.8915,92.8,0.8605,0.008333333
2022/7/19 22:00,586.5833333,6.254333333,87.08333333,5.410833333,95.38333333,0.8555,0.014
2022/7/19 23:00,586.8833333,5.534833333,84.66833333,5.236166667,96.03333333,0.851,0.022333333
2022/7/20 00:00,587.25,4.429666667,192.11,5.159,95.1,0.8385,0.036333333
2022/7/20 01:00,587.1666667,5.948166667,289.3166667,4.636833333,90.56666667,0.7695,0.002833333
2022/7/20 02:00,587.1,2.097666667,317.55,4.339333333,88.9,0.739833333,0.008333333
2022/7/20 03:00,587.2,1.115,209.6733333,3.902833333,92.86666667,0.749833333,0.025
2022/7/20 04:00,587.2,3.088166667,154.2333333,3.9745,91.35,0.741333333,0.002833333
2022/7/20 05:00,587.2166667,4.328666667,170.6333333,3.831333333,87.36666667,0.701833333,0.008333333
2022/7/20 06:00,587.3,2.867833333,112.615,4.001666667,87.78333333,0.7135,0.909333333
2022/7/20 07:00,587.55,3.2635,119.5166667,4.125333333,87.91666667,0.720833333,35.81166667
2022/7/20 08:00,587.9833333,0.8025,252.7833333,4.8805,84.76666667,0.732,133.7166667
2022/7/20 09:00,588.1166667,1.444666667,271.0166667,7.380833333,76.38666667,0.784166667,468.0166667
2022/7/20 10:00,588.15,2.142166667,216.7,9.57,60.995,0.722666667,698.6333333
2022/7/20 11:00,587.95,2.801,144.6,11.44833333,46.655,0.629166667,810.85
2022/7/20 12:00,536.7,4.544666667,119.9,12.16666667,41.81,0.592333333,892.7333333
2022/7/20 13:00,459.6166667,2.801666667,84.91666667,13.06,37.51166667,0.563666667,900.6
2022/7/20 14:00,471.3666667,3.9175,174.5333333,13.67666667,39.19833333,0.613333333,825.8166667
2022/7/20 15:00,439.5833333,4.381,184.4833333,14.255,37.81,0.613666667,886.25
2022/7/20 16:00,531.65,3.6055,181.5833333,14.25333333,36.11166667,0.5875,595.65
2022/7/20 17:00,584.7166667,2.870333333,107.1816667,13.19166667,41.55,0.629833333,165.5333333
2022/7/20 18:00,585.9166667,4.0515,180.5833333,11.7,52.23833333,0.716833333,87.45333333
2022/7/20 19:00,586.0666667,4.732333333,195.8166667,11.17333333,54.79333333,0.727,128.7833333
2022/7/20 20:00,586.4333333,3.904166667,129.6666667,9.678333333,62.625,0.750666667,16.7525
2022/7/20 21:00,587.2166667,2.665,152.5085,8.58,67.8,0.755666667,0.0085
2022/7/20 22:00,587.7166667,2.871166667,113.4533333,7.7265,71.875,0.754333333,0.011166667
2022/7/20 23:00,587.7833333,5.219,68.095,6.363833333,87.56666667,0.839,0.014
2022/7/21 00:00,587.7833333,5.07,80.32833333,6.0375,88.21666667,0.826166667,0.002833333
2022/7/21 01:00,587.55,5.056666667,78.88833333,5.929,89.06666667,0.828,0.002833333
2022/7/21 02:00,587.1,4.348333333,71.765,5.944,88.85,0.827166667,0
2022/7/21 03:00,586.75,4.007166667,76.38833333,5.555666667,88.8,0.804666667,0
2022/7/21 04:00,586.7166667,4.4545,86.75333333,5.623,90.21666667,0.821333333,0.005666667
2022/7/21 05:00,586.8166667,3.764833333,120.5166667,4.867833333,90.18333333,0.779,0.002833333
2022/7/21 06:00,586.8333333,6.433,85.51333333,3.9175,91.05,0.7355,1.031666667
2022/7/21 07:00,587.05,6.342,84.93166667,3.795666667,89.91666667,0.720666667,39.34666667
2022/7/21 08:00,587.4166667,5.412333333,80.97166667,4.396,85.98333333,0.718333333,122.0833333
2022/7/21 09:00,587.5833333,5.8335,78.2,5.032666667,85.43333333,0.7465,236.15
2022/7/21 10:00,587.5166667,6.637,72.48833333,6.299333333,82.8,0.789833333,344.8166667
2022/7/21 11:00,587.6,6.652333333,83.42666667,7.781833333,75.88333333,0.801,397.8666667
2022/7/21 12:00,569.9166667,4.007833333,103.6216667,9.155,70.675,0.818166667,452.6333333
2022/7/21 13:00,531.2833333,2.8065,171.7316667,10.52333333,61.75,0.785166667,521.55
2022/7/21 14:00,516.4166667,4.288333333,175.0333333,10.63166667,63.88833333,0.817,545.2666667
2022/7/21 15:00,549.8,4.005166667,133.3333333,10.5,65.33833333,0.827166667,394.1666667
2022/7/21 16:00,572.4,3.701833333,176.35,9.725,69.92,0.842,342.4833333
2022/7/21 17:00,584.1166667,3.955,91.1,9.265,75.38166667,0.879666667,256.85
2022/7/21 18:00,586.6833333,4.293833333,234.1783333,8.425666667,80.66666667,0.888833333,160.1833333
2022/7/21 19:00,587.3,6.0505,288.25,6.611833333,89.43333333,0.871833333,50.44333333
2022/7/21 20:00,587.9333333,4.8645,282.95,6.094166667,89.43333333,0.841333333,3.964
2022/7/21 21:00,588.6666667,2.499166667,264.3945,5.513,91.51666667,0.827,0.016666667
2022/7/21 22:00,589.1333333,2.5515,61.41833333,5.439333333,88.76666667,0.797833333,0
2022/7/21 23:00,589.3833333,3.943,82.72666667,5.368,89,0.796166667,0
2022/7/22 00:00,589.5166667,6.9025,220.285,3.523666667,95.38333333,0.751333333,0
2022/7/22 01:00,589.8166667,6.824333333,291.6833333,2.081333333,96.08333333,0.681833333,0.002833333
2022/7/22 02:00,589.8,3.9235,294.7,1.276333333,95.93333333,0.642333333,0
2022/7/22 03:00,589.8333333,1.799666667,271.8833333,0.539166667,96.16666667,0.61,0
2022/7/22 04:00,589.9333333,0.6295,166.6,-0.147833333,97.46666667,0.543,0
2022/7/22 05:00,589.9666667,0.01,111.05,-0.144333333,97.95,0.545666667,0.002833333
2022/7/22 06:00,589.9333333,0.01,113.65,-0.173166667,98.13333333,0.545333333,0.461666667
2022/7/22 07:00,590.2666667,0.01,105.05,0.028833333,98.16666667,0.577666667,17.10033333
2022/7/22 08:00,590.6666667,0.617833333,269.6733333,0.641166667,97.9,0.626166667,108.7
2022/7/22 09:00,591.15,2.6765,317.1,1.332666667,95.56666667,0.6425,234.7833333
2022/7/22 10:00,591.3333333,3.025666667,306,1.089333333,94.73333333,0.626333333,187.2666667
2022/7/22 11:00,591.4166667,0.916,227.2333333,1.013333333,93.76666667,0.616166667,222.9833333
2022/7/22 12:00,591.2666667,1.281666667,296.3166667,2.72,87.86666667,0.6525,442.2166667
2022/7/22 13:00,591.1333333,3.974166667,297.8166667,2.122166667,90.41666667,0.643333333,193.55
2022/7/22 14:00,591.0666667,4.717666667,296.6,1.19,95.48333333,0.6355,191.45
2022/7/22 15:00,579.5666667,1.110166667,269.35,1.816833333,92.05,0.640833333,262.45
2022/7/22 16:00,549.8333333,1.080833333,205.1833333,3.904,82.7,0.667833333,444.6833333
2022/7/22 17:00,582.0333333,3.948166667,156.0166667,4.3415,82.68333333,0.688333333,279.7833333
2022/7/22 18:00,577.7666667,5.062166667,88.33333333,4.592666667,78.42666667,0.6645,239.8166667
2022/7/22 19:00,589.85,4.604,91.35,4.305166667,79.65166667,0.661333333,94.69333333
2022/7/22 20:00,589.9166667,4.030333333,106.8166667,3.162,86.06666667,0.659166667,6.2645
2022/7/22 21:00,590.0666667,4.518333333,109.6,2.412666667,88.33333333,0.641833333,0.011166667
2022/7/22 22:00,590.35,3.921166667,119.9333333,3.022,86.35,0.654833333,0.011
2022/7/22 23:00,590.55,2.912833333,132.1166667,3.534166667,83.08333333,0.653666667,0.0195
2022/7/23 00:00,590.4666667,3.127,122.2333333,3.605666667,83.18333333,0.657333333,0.011333333
2022/7/23 01:00,590.25,3.314833333,124.75,3.713666667,79.88166667,0.636,0.011333333
2022/7/23 02:00,589.8833333,2.333833333,113.1,3.637,79.965,0.633166667,0.041666667
2022/7/23 03:00,589.4333333,0.461833333,232.25,3.285166667,80.11333333,0.619333333,0.0195
2022/7/23 04:00,589.1166667,1.107,248.0333333,2.42,85.61666667,0.6225,0.014
2022/7/23 05:00,589.05,1.4065,212.1333333,2.1995,84.75,0.606166667,0.002833333
2022/7/23 06:00,589.0666667,1.7525,212.3,2.086,85.93333333,0.609666667,1.1795
2022/7/23 07:00,589.15,1.632,216.8666667,2.2265,83.61666667,0.599333333,40.81666667
2022/7/23 08:00,589.25,1.322666667,249.9833333,3.819,78.64833333,0.629666667,176.6166667
